gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,beta1,beta2,beta3,beta4,beta5,beta6,depth
-1.959142102006022e-08,-1.822457769307928e-08,-9.437727733916052e-09,-2.369195100100305e-08,0.0,0.0,-1.4970188819315116e-08,-2.3106161003725506e-08,-7.485094409657558e-09,-2.3106161003725506e-08,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-2.202937734118674e-09,-1.621943166878584e-09,-3.9943376497756175e-09,-6.53618888145101e-10,-2.106105306245325e-09,1.9366485574669663e-09,-8.230756369234607e-10,-3.1470539058838203e-09,3.098637691947145e-09,-7.262432090501121e-10,-8.714918508601346e-10,-7.988675299551233e-10,6.0
2.7104396200125912e-06,0.0,0.0,0.0,0.0,0.0,-1.5230088161183922e-06,0.0,0.0,0.0,0.0,0.0,1.0
-1.353887713633264e-06,-3.897509825772135e-07,0.0,0.0,0.0,0.0,1.94812108275346e-06,-3.058754156537827e-07,0.0,0.0,0.0,0.0,2.0
-4.3748671529911086e-08,4.70306804947062e-08,-5.285425199615233e-08,0.0,0.0,0.0,1.181430548368347e-07,7.22777572523739e-08,2.389908985101448e-07,0.0,0.0,0.0,3.0
1.541103956309174e-07,-2.9465039266305665e-08,-4.301855862075712e-08,1.5978505287368534e-07,0.0,0.0,2.0425158973754122e-07,-1.0297230811671831e-08,1.487220769518577e-07,-2.182374434020751e-07,0.0,0.0,4.0
-4.803950785429509e-07,4.4790459013908e-07,-4.3862159345225953e-07,-2.784899006046092e-07,2.436786630290331e-07,0.0,-3.1562188735189045e-07,-1.995844287666367e-07,-3.875651116747479e-07,4.6414983434101553e-08,-4.1773485090691386e-08,0.0,5.0
1.6462174088666035e-10,2.268414167619849e-09,1.4474746007316129e-08,1.4219533009808368e-10,9.146407654192136e-09,7.094537923283566e-10,3.0243766057701957e-09,-1.406932950181394e-09,1.8149716801425364e-08,2.939442756760965e-09,-4.4004409422302855e-09,-8.267086163845317e-09,6.0
1.290773196166958e-06,0.0,0.0,0.0,0.0,0.0,-1.6379791868440626e-07,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-3.9175007786521487e-08,-5.6197475775316864e-08,-4.547099933366519e-08,0.0,0.0,0.0,-4.6170545173364094e-08,-1.3058339163663072e-08,-3.730958824841e-09,0.0,0.0,0.0,3.0
8.398882907237703e-08,-1.7257858923690224e-07,4.189989280927643e-07,-4.516213413362147e-07,0.0,0.0,-2.533654087754299e-07,3.611884074969041e-07,1.117135130011753e-06,-2.5894936582746373e-07,0.0,0.0,4.0
9.24974664434742e-08,2.462460535733492e-07,8.90140880613791e-08,3.498767352017771e-07,1.5585784708619806e-07,0.0,-1.413005933941893e-07,1.1343469171200167e-07,5.4996259447595177e-08,3.594812998472125e-07,2.1358117787612998e-07,0.0,5.0
8.89428883246486e-08,-1.998602324758865e-07,-3.280186237796444e-07,3.345960678066298e-08,1.4439395931064965e-07,-1.4786480644171854e-07,-2.196181242999718e-08,4.154871736683757e-08,-1.0165959439674685e-07,-2.437110072888503e-07,-2.286850189725731e-07,2.297952576899643e-07,6.0
6.091752470690139e-07,0.0,0.0,0.0,0.0,0.0,5.513975480126737e-07,0.0,0.0,0.0,0.0,0.0,1.0
-4.061971464091508e-06,5.134669321763839e-06,0.0,0.0,0.0,0.0,7.912054039301596e-06,-3.101274232105194e-06,0.0,0.0,0.0,0.0,2.0
7.692403603899936e-07,1.430283254642603e-06,1.5475170523299289e-06,0.0,0.0,0.0,1.840779506779756e-06,2.35147163614766e-06,1.0469098767941096e-06,0.0,0.0,0.0,3.0
9.059234405958138e-08,7.119584803792565e-08,7.402909828879627e-08,-1.0496319014473834e-07,0.0,0.0,9.314143810978987e-09,-6.409892074001259e-09,-3.379944393907143e-09,8.270750242207786e-08,0.0,0.0,4.0
3.293476940267975e-07,6.166510015820889e-07,1.2543241963999307e-06,8.268729339396192e-07,-1.5276127084647203e-06,0.0,3.223402962815465e-07,1.0721318550234045e-06,9.530060933541374e-07,1.401479549050202e-06,-4.204438647150606e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-5.99946846620407e-08,1.2128240560247717e-07,0.0,0.0,0.0,0.0,8.694872156459051e-08,1.5690776062187957e-07,0.0,0.0,0.0,0.0,2.0
1.3598452538394592e-06,1.1132751429066643e-06,-4.4760750887892033e-07,0.0,0.0,0.0,-2.7860836183720456e-06,-2.093881521511524e-06,-1.3885818193116636e-06,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1.167116161975016e-07,3.036096955074292e-08,1.605925858114761e-07,-1.3684248651433581e-07,1.1438581960034225e-07,0.0,-1.6851183630407383e-08,1.4468407781949928e-07,3.493167797868541e-08,4.9935078286841456e-08,1.183862952358118e-07,0.0,5.0
-3.4717213303877575e-07,-1.7559704899501444e-07,-8.570294489225535e-08,1.9335375771231169e-07,1.5111306479997577e-07,4.825399210024615e-08,1.4244125375519977e-07,1.1779767471770465e-07,-9.341688727870545e-08,-2.2479960994037935e-07,3.550081714112668e-07,1.7421559548138734e-07,6.0
1.7885734342955972e-06,0.0,0.0,0.0,0.0,0.0,-1.242064884927498e-06,0.0,0.0,0.0,0.0,0.0,1.0
2.2797363247843364e-06,2.165784181788007e-07,0.0,0.0,0.0,0.0,-1.617191620561169e-06,9.297415389433652e-07,0.0,0.0,0.0,0.0,2.0
8.189052914023371e-07,6.751059691896143e-07,8.392435836237102e-07,0.0,0.0,0.0,6.021688996264533e-08,3.934661367435012e-07,6.924375669455826e-07,0.0,0.0,0.0,3.0
-1.6892320478887417e-07,-7.581592655878605e-08,-2.1414673992920268e-07,-6.25148868116306e-08,0.0,0.0,-7.781108252085938e-08,-8.778686233122595e-08,-2.1414673992920268e-07,-1.2369966964854565e-07,0.0,0.0,4.0
-1.157466898160209e-07,-9.728942152908084e-09,-3.4445037193278737e-07,-3.491754228577126e-07,1.707641486533642e-07,0.0,1.4496178530443654e-07,-1.8207447455144197e-07,1.041494039902062e-07,-2.262251096818863e-07,-1.1571380579049881e-07,0.0,5.0
-3.692156708762448e-09,-1.0910530498927236e-08,-4.148490684002751e-11,-6.596100187564375e-09,-5.310068075523522e-09,-3.069883106162036e-09,-1.6262083481290785e-08,-1.23625022383282e-08,-1.5100506089770016e-08,-5.973826584963962e-09,1.1200924846807424e-09,-1.3524079629848973e-08,6.0
2.3858869883202264e-06,0.0,0.0,0.0,0.0,0.0,1.5433088246557883e-06,0.0,0.0,0.0,0.0,0.0,1.0
-6.557314940850068e-08,-2.099140453625784e-08,0.0,0.0,0.0,0.0,-5.517740620959205e-08,-6.117495036280857e-08,0.0,0.0,0.0,0.0,2.0
-7.276155835995341e-07,4.064203389243738e-07,4.783781312429891e-07,0.0,0.0,0.0,-1.0124326751236949e-06,1.259234494581509e-06,1.4529546766858998e-06,0.0,0.0,0.0,3.0
8.799966673182572e-07,4.128919904312146e-07,-5.9021220790349344e-08,-2.823538882347345e-07,0.0,0.0,1.5255380674319085e-07,1.1345292441864695e-06,-6.830798889308016e-08,3.982277362041949e-07,0.0,0.0,4.0
1.459682403986605e-07,3.596239702763113e-07,-4.696185734170803e-08,3.162667397325461e-07,7.119195020050361e-08,0.0,1.6067723990307746e-07,3.005115646046988e-07,1.745936487876831e-07,2.3100749757028362e-07,1.1631884507402429e-07,0.0,5.0
-5.633169197011282e-09,-4.793020568243802e-09,-1.8882505476355077e-09,-1.5268022842852102e-09,-2.783584161935241e-09,-6.789652885721862e-09,-7.887683472168343e-09,-1.526923395732119e-09,5.751208050399401e-09,-1.0516035400926715e-09,-2.8868908079106806e-09,-7.598530092528716e-09,6.0
-5.170638622511582e-10,0.0,0.0,0.0,0.0,0.0,-1.418232307888891e-09,0.0,0.0,0.0,0.0,0.0,1.0
4.453823043950945e-06,2.829050182206383e-06,0.0,0.0,0.0,0.0,1.566658532196657e-06,2.03246709559209e-06,0.0,0.0,0.0,0.0,2.0
-2.032244127601613e-07,-1.175513760083286e-07,-4.941142584756863e-07,0.0,0.0,0.0,-2.4107994062725016e-07,-3.705856938567648e-07,-1.733384697071964e-07,0.0,0.0,0.0,3.0
6.730189926220802e-07,1.4813530613605995e-06,-6.40719954999858e-07,-6.233900479310517e-07,0.0,0.0,-6.253596844627901e-07,-6.340094148101633e-07,8.82169361452336e-08,-7.85145049075733e-07,0.0,0.0,4.0
8.80189062291901e-08,8.990782776920227e-08,1.81793804408536e-07,-2.621886094776604e-07,-2.6767271268988456e-08,0.0,1.0143198909670132e-07,1.4729172809595918e-07,-3.961035655799036e-07,-3.042749335522347e-07,2.9463128026960013e-07,0.0,5.0
3.4246639262564295e-07,-2.181737870148197e-07,2.0613515515148493e-07,-3.1389940742826056e-08,2.632871368030044e-07,3.093052369465725e-07,5.260499415124774e-07,3.413135504813132e-07,2.062466649992073e-07,1.3232276474672e-07,1.1508960086653702e-08,6.389470890916746e-08,6.0
3.983493088898249e-07,0.0,0.0,0.0,0.0,0.0,3.576462236773284e-06,0.0,0.0,0.0,0.0,0.0,1.0
2.672494398658792e-07,-6.146737116915221e-07,0.0,0.0,0.0,0.0,9.162837938258714e-08,8.781053024164601e-08,0.0,0.0,0.0,0.0,2.0
3.115569204029524e-08,-5.5797012108528754e-08,-6.146168338858244e-08,0.0,0.0,0.0,6.202815051658781e-08,7.137485812867639e-08,2.6057487888246933e-08,0.0,0.0,0.0,3.0
-4.7552212942692986e-08,1.9129653568620323e-08,4.89296906838473e-08,-4.0436871068588415e-08,0.0,0.0,-9.161748260869566e-09,4.6652894145987386e-08,9.451552886701145e-09,-3.3372863593781534e-08,0.0,0.0,4.0
7.707867151290453e-07,6.910501583915579e-08,-9.249440581548544e-07,-1.594731134749749e-08,-7.867340264765429e-07,0.0,7.442078628832162e-07,-9.515229104006836e-07,-4.784193404249247e-08,-1.169469498816483e-07,-4.518404881790956e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6534567909185588e-07,8.345684243106262e-07,0.0,0.0,0.0,0.0,-1.729036740318674e-07,4.3173358343996267e-07,0.0,0.0,0.0,0.0,2.0
-9.862002837969491e-12,-1.2816058987591692e-11,-4.272019662530564e-12,0.0,0.0,0.0,-1.7769783915419686e-11,-6.498923529168836e-12,-1.754254882698721e-11,0.0,0.0,0.0,3.0
-3.272846298984855e-07,3.401193212670536e-07,1.100574784854711e-06,9.978972539061663e-07,0.0,0.0,-4.39588179373456e-07,-7.091166981133852e-07,-2.566938273713612e-07,4.267534880048881e-07,0.0,0.0,4.0
1.0407297176799551e-08,4.838453223971909e-09,4.2190144254076905e-09,-7.404099507916931e-10,1.0240914611953653e-08,0.0,-8.911954678576127e-09,1.1603876419222089e-08,2.7114599744660763e-08,-1.3385983247500752e-08,-6.734186755407237e-10,0.0,5.0
4.825736745525047e-08,-3.464631509608297e-08,2.536605212391415e-07,4.3307893870096895e-08,4.0338209719005163e-07,1.831305226507004e-07,3.687357820939746e-07,-8.042894575875505e-08,-6.929263019215562e-08,6.434315660700666e-08,-6.186841981442397e-09,-4.949473585154552e-08,6.0
-5.167557871435631e-06,0.0,0.0,0.0,0.0,0.0,8.241917782503266e-06,0.0,0.0,0.0,0.0,0.0,1.0
-6.003052379999465e-07,2.3951381733352574e-06,0.0,0.0,0.0,0.0,2.1668884643042094e-06,1.745791748288572e-07,0.0,0.0,0.0,0.0,2.0
-1.1434771004922376e-07,-3.126658532087844e-07,1.5940996115764666e-07,0.0,0.0,0.0,-6.023516700133296e-07,-2.0375039613146985e-07,-2.502905398054435e-07,0.0,0.0,0.0,3.0
-8.273178569374098e-07,-3.161030717533415e-07,-2.4046587760630857e-06,1.8678227318955577e-06,0.0,0.0,-2.8473862256000665e-06,9.279867038094642e-07,-1.6768744031203922e-06,-2.804036230909417e-06,0.0,0.0,4.0
-2.0557571434279443e-08,-2.18408523217478e-08,-1.0497304399149345e-08,-1.0935975734110584e-08,-2.205533210375292e-08,0.0,-7.486499678475964e-08,1.1822846065582121e-08,8.143858462398579e-08,-4.255355126959024e-08,5.418218492982798e-08,0.0,5.0
7.776984115815654e-08,7.707897248443433e-08,3.8040518241901175e-09,8.209100740630237e-08,5.2651405618144514e-08,2.2119379261105383e-08,6.369776143572978e-09,6.835139117651496e-08,6.518200672047564e-09,-6.290070604660201e-09,6.074802877076072e-08,1.238488916884635e-07,6.0
-2.939956354999203e-13,0.0,0.0,0.0,0.0,0.0,-3.9457308974989307e-13,0.0,0.0,0.0,0.0,0.0,1.0
-1.3029010563813392e-06,7.64368619743719e-07,0.0,0.0,0.0,0.0,-1.4418771690620153e-06,-4.516723662121977e-07,0.0,0.0,0.0,0.0,2.0
-6.33332829120084e-07,4.749967673026181e-07,-4.749982233701445e-07,0.0,0.0,0.0,-1.651185650155201e-06,1.1309422748281985e-07,1.0574359690695094e-06,0.0,0.0,0.0,3.0
3.028521438402133e-08,-1.0057820275136235e-09,1.1175355861262484e-10,2.0897915460560853e-08,0.0,0.0,2.078616190194822e-08,4.023128110054495e-09,-9.387298923460488e-09,2.15684368122366e-08,0.0,0.0,4.0
5.372479579519817e-07,5.601337211912178e-07,3.4123827590028775e-07,3.796733824304086e-07,4.436979332178305e-07,0.0,3.651177857950042e-07,4.6611697658606266e-07,5.530404004114914e-07,7.952197817169792e-07,3.446079494089271e-07,0.0,5.0
7.187901818279895e-08,-1.9681159740528285e-08,-5.0914304546149255e-08,-4.492438636424934e-08,4.021802207847084e-08,5.818777662417058e-08,-7.273472078021322e-09,-8.300315194918452e-08,-9.241588052074152e-08,-3.936231948105657e-08,-6.20384383125348e-08,-2.994959090949956e-09,6.0
-3.808696308727977e-09,0.0,0.0,0.0,0.0,0.0,-1.2671239479821596e-08,0.0,0.0,0.0,0.0,0.0,1.0
3.342519150854951e-08,3.164792772836517e-07,0.0,0.0,0.0,0.0,6.403834937761755e-07,3.113014610102365e-07,0.0,0.0,0.0,0.0,2.0
1.6971283570637785e-07,9.439973901297913e-08,4.419938378519829e-07,0.0,0.0,0.0,-7.567313564156036e-08,-3.781282629218285e-07,4.345472326970606e-07,0.0,0.0,0.0,3.0
1.934179450898993e-07,2.205628098467777e-07,3.56296054618623e-07,1.272512666952341e-07,0.0,0.0,3.15576361453716e-07,5.802570633408943e-07,3.715685498514064e-07,-3.902305231626916e-08,0.0,0.0,4.0
1.0737918138151881e-07,-1.2670743403019218e-07,3.5005613130375125e-07,-4.05893305622141e-07,-6.958170953522418e-07,0.0,3.350230459103387e-07,1.3100260128545294e-07,9.234609598810616e-08,-1.2885501765782257e-08,3.328754622827082e-07,0.0,5.0
-1.8953418066063369e-07,-2.206746184300006e-07,-6.126836463651122e-08,1.893232549127135e-07,6.10388475130905e-08,1.3340166231165236e-07,7.421409173778408e-08,6.174852048842573e-08,1.3693393464971204e-07,-1.824183276591245e-07,-6.399941986278661e-08,-1.0055066451492533e-07,6.0
-2.127947812583401e-06,0.0,0.0,0.0,0.0,0.0,-4.187252147341531e-06,0.0,0.0,0.0,0.0,0.0,1.0
1.491975794399055e-06,2.442013320883752e-07,0.0,0.0,0.0,0.0,-1.208345952938837e-06,-1.0491245317784438e-06,0.0,0.0,0.0,0.0,2.0
1.772734774473016e-06,-5.955281107828994e-07,1.537293440054782e-06,0.0,0.0,0.0,-1.454196518700004e-06,-2.285165944374366e-06,2.271316437132056e-06,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0528391584353092e-08,-3.1585174753059284e-08,1.0829202772477469e-07,1.97031328221465e-07,2.8802671262908814e-07,-9.249944034824504e-08,1.1806839133881686e-07,1.451413982700105e-07,-3.1585174753059284e-08,1.6093398564654014e-07,2.4064895049949924e-08,7.445076906078257e-08,6.0
1.807913688490293e-06,0.0,0.0,0.0,0.0,0.0,-1.1209064868639817e-05,0.0,0.0,0.0,0.0,0.0,1.0
7.1905952320842695e-06,-4.3579365295632905e-06,0.0,0.0,0.0,0.0,-5.011627070111182e-06,1.0894838887792413e-07,0.0,0.0,0.0,0.0,2.0
-3.332619789237357e-09,-4.287699850787071e-09,-3.088769560756585e-09,0.0,0.0,0.0,-1.828876713605866e-09,-4.023528769932868e-09,-2.865240184649164e-09,0.0,0.0,0.0,3.0
3.686814332000064e-08,6.273422215382338e-09,7.28696127127446e-09,1.1590365085298316e-08,0.0,0.0,-3.512769749854192e-08,6.010521971102625e-10,8.994870260301216e-08,4.2053619789141853e-08,0.0,0.0,4.0
-1.83403895892484e-07,-2.7558097554553618e-08,-5.606647669973858e-08,-5.0364805194381973e-08,-8.077374082282051e-08,0.0,-1.5489551651633318e-07,-7.22212196259976e-08,-4.8464242313374855e-08,9.787876307624576e-08,6.842010538917839e-08,0.0,5.0
-4.224566029509857e-07,-4.605209875617467e-07,-1.0797436060640132e-07,6.465868636279974e-07,3.21621767080624e-07,-1.1217145209998185e-07,-3.839975794219935e-07,-8.181070146106907e-07,-4.727685829442744e-07,-4.936016673018959e-07,-6.706831184279753e-07,2.2800510645409322e-07,6.0
-5.353499750409191e-07,0.0,0.0,0.0,0.0,0.0,5.217833602235835e-07,0.0,0.0,0.0,0.0,0.0,1.0
8.002747438315747e-07,4.476312271520107e-07,0.0,0.0,0.0,0.0,-1.164343326794326e-06,6.509290913358825e-07,0.0,0.0,0.0,0.0,2.0
-6.049369255351199e-07,9.4186382076987e-07,-5.130477722892789e-07,0.0,0.0,0.0,-5.436774900378925e-07,9.724935385184838e-07,1.0031232562670975e-06,0.0,0.0,0.0,3.0
2.312102495762784e-06,3.4978597204622985e-07,-3.3592581041665945e-08,5.014514077078695e-07,0.0,0.0,7.134561775060238e-07,1.5629609617813532e-06,1.362017209689034e-06,5.386964912197603e-07,0.0,0.0,4.0
1.4493889181289588e-08,2.336248709688121e-08,4.3773418579871766e-08,-2.193525812804609e-07,-6.688594786250838e-09,0.0,1.59961856460286e-07,1.704666876196296e-07,-6.430740152069417e-08,-5.667725698195073e-08,2.034105092679635e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1.5759067684495865e-06,0.0,0.0,0.0,0.0,0.0,-1.1843301946185698e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-1.211444742968673e-07,-2.8729914853012013e-08,-2.0015174014265037e-07,0.0,0.0,0.0,5.8417493534457753e-08,-1.412554146939757e-07,-6.272698076240956e-08,0.0,0.0,0.0,3.0
2.390525179146413e-07,7.074662354627827e-07,3.424265797159665e-07,1.5183065327020916e-07,0.0,0.0,-5.233311878856946e-07,-3.2627438257175585e-07,3.4242657971657135e-07,-8.722186465284157e-08,0.0,0.0,4.0
-1.4436512011572572e-09,-1.3424870501930649e-08,-1.19508495393323e-08,-5.536802419451483e-09,6.7243584529423075e-09,0.0,4.92336199141379e-09,1.1638403857621682e-08,5.795981694363523e-09,2.5015220610742557e-09,1.6251496728430365e-08,0.0,5.0
-3.224446306551457e-08,-9.81397343650155e-08,-1.852229069147783e-07,-3.852070862903803e-08,4.9419330627627545e-08,-2.436911782608625e-08,-9.493261905581353e-08,-1.642830324066973e-09,-9.10821954477238e-08,-1.499178049829349e-07,-9.107455319853041e-08,-5.8139230061369287e-08,6.0
4.715061781284614e-06,0.0,0.0,0.0,0.0,0.0,9.2698139981243e-06,0.0,0.0,0.0,0.0,0.0,1.0
3.730274530443616e-09,-2.01208747399686e-08,0.0,0.0,0.0,0.0,8.138780793695162e-09,-1.6390600209524977e-08,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1.4187898446673576e-07,2.2658285579016013e-07,-4.108137759186576e-07,2.2023006544091205e-07,0.0,0.0,-2.6681719466882546e-07,-1.164678230697256e-07,-8.470387132348584e-09,-2.329356461394336e-07,0.0,0.0,4.0
-1.785657697286056e-07,-2.55672819578442e-07,-4.768494639137596e-07,-6.89907727501186e-08,5.478636299733173e-08,0.0,-2.434978331947728e-07,-2.495854100544325e-07,-6.087454346058658e-08,2.434921975691266e-08,-5.113442885191363e-07,0.0,5.0
-2.034320278354332e-07,4.6270979819318963e-07,2.233442089193747e-07,-3.225873856498556e-08,-3.589279679218811e-08,-1.3017671242063872e-08,2.1185064324325766e-07,-6.614662384648649e-08,2.063470527157153e-07,2.930563233110983e-07,-1.07670850468129e-07,3.297329252592933e-07,6.0
-1.003516971807638e-06,0.0,0.0,0.0,0.0,0.0,-2.147757901055968e-07,0.0,0.0,0.0,0.0,0.0,1.0
5.76435051702334e-08,-2.587985021884668e-07,0.0,0.0,0.0,0.0,9.50865971803502e-08,1.0921399335283457e-06,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-1.8186122861180973e-06,-1.2604243567155134e-06,-4.501515559698262e-07,-5.341798464175271e-07,0.0,0.0,-5.942000538801705e-07,3.061030580594819e-07,1.680565808954018e-07,-1.1763960662678123e-06,0.0,0.0,4.0
3.743218455858936e-07,3.768746481186069e-07,4.4509893694833373e-07,-8.621812793771009e-07,5.050066453690063e-07,0.0,7.160283028923252e-07,9.365588791752176e-07,3.113936457449461e-07,3.068692141613658e-07,5.965587173180263e-08,0.0,5.0
7.0011187523231135e-09,9.780203548053883e-10,1.970942787281941e-08,1.2293344008474482e-08,1.3646598163674218e-08,1.5557013185165845e-08,-2.067180520062788e-09,3.5425560734315462e-09,1.0007313792839414e-08,4.02296128222056e-09,5.677163907346403e-09,2.4460693818472063e-08,6.0
1.2485506266988694e-07,0.0,0.0,0.0,0.0,0.0,3.328957327344832e-06,0.0,0.0,0.0,0.0,0.0,1.0
-4.548113592528088e-09,-5.7394533190260453e-08,0.0,0.0,0.0,0.0,-7.909856346891859e-08,-1.2660400761958648e-07,0.0,0.0,0.0,0.0,2.0
-7.30205705397927e-08,1.7227881141009895e-06,9.410359688438398e-07,0.0,0.0,0.0,1.929968938962953e-06,4.947593502495883e-07,6.864030337225007e-07,0.0,0.0,0.0,3.0
-2.797109663683934e-07,-1.946600288120139e-07,1.6279047436971658e-07,-1.1498712102858778e-07,0.0,0.0,3.759909817610936e-08,-8.75346227589067e-08,-3.79956927825795e-08,-3.6639641931589246e-08,0.0,0.0,4.0
2.6234826574668535e-07,-2.4404499144956985e-08,6.162134414594441e-07,-6.955280688756261e-07,5.613033131882191e-07,0.0,9.02966227131374e-07,5.002920698432804e-07,3.477639992016733e-07,6.284156878697049e-07,-9.15168864753136e-08,0.0,5.0
5.295163786798163e-07,-5.182500727504585e-07,5.069837668211008e-07,3.567663544296635e-07,-3.3798917788073385e-07,3.530109191198776e-07,-7.69864238506116e-07,7.510870619571863e-09,7.060218382397551e-07,-3.680326603590213e-07,-1.7275002425015285e-07,-2.553696010654433e-07,6.0
1.1917284889531244e-06,0.0,0.0,0.0,0.0,0.0,-3.0079739045050527e-06,0.0,0.0,0.0,0.0,0.0,1.0
7.657068523850072e-08,9.726022381076388e-08,0.0,0.0,0.0,0.0,5.335438776134388e-08,6.320772657694264e-08,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1.2651556978397583e-06,1.0018201227237903e-06,5.953673872187099e-07,-4.121774219206453e-07,0.0,0.0,9.5029794498371e-07,-2.003640245447581e-07,-6.125414464654034e-07,1.2537063250086293e-06,0.0,0.0,4.0
5.0008230743870575e-08,-7.169469062263369e-08,-3.110825025834585e-08,3.4244080703353585e-08,3.133193848221827e-07,0.0,2.179968177465673e-07,7.358230802764605e-08,-4.2647949406792224e-08,-1.2070595708219614e-08,-1.2520855742494748e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
4.061487086556218e-09,0.0,0.0,0.0,0.0,0.0,2.61587303879892e-09,0.0,0.0,0.0,0.0,0.0,1.0
-2.1556342144876616e-08,-1.578856411151774e-07,0.0,0.0,0.0,0.0,1.3341627976153364e-07,1.083643145661365e-07,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4.553294554449388e-08,5.479221731585612e-08,1.0328774305616662e-06,2.249301072776485e-07,0.0,0.0,2.450471192747884e-07,8.290137861942978e-07,1.7260328426389017e-06,6.207420760873096e-07,0.0,0.0,4.0
1.3007754957924288e-06,-3.945804625366887e-06,-1.3713836882900072e-06,3.9275877578483525e-06,9.314000003326216e-07,0.0,-6.560466998706208e-07,1.273734298025413e-06,-2.180430476875493e-06,-4.962502105222833e-06,-2.590200813536933e-06,0.0,5.0
-5.1426481774340134e-08,-3.895991956788847e-08,3.5679300638064884e-08,4.4360556398954834e-07,2.4589499418491624e-07,-2.8781070459865186e-08,3.081135054810949e-08,2.0469912170496277e-08,-1.2561405947045793e-08,1.940252130272602e-07,1.0929816634582129e-07,2.689392364572532e-07,6.0
-5.148520265626219e-10,0.0,0.0,0.0,0.0,0.0,-6.261713836572647e-10,0.0,0.0,0.0,0.0,0.0,1.0
-4.4981421668150914e-08,-7.441125648160911e-09,0.0,0.0,0.0,0.0,-7.476031194324541e-08,-2.538077627441765e-07,0.0,0.0,0.0,0.0,2.0
-4.010931856522972e-07,2.4720437156529337e-06,5.729902652175674e-07,0.0,0.0,0.0,1.0723103534785904e-06,1.3096920347830113e-06,1.956352476957123e-06,0.0,0.0,0.0,3.0
3.8388087094850564e-07,-8.228071419437018e-07,-1.7413258484711425e-07,-3.46681651376286e-07,0.0,0.0,1.3005514087159578e-07,1.2291266743583106e-06,3.4737773254913725e-08,1.643125699480922e-06,0.0,0.0,4.0
-6.434354296197247e-10,-1.568373859619485e-09,5.509415865693389e-09,-7.801654583534904e-09,-1.7292327170872919e-09,0.0,-3.699753720068862e-09,-7.198433868382657e-09,-4.2627597209492e-09,1.407515002098673e-09,-5.388771722719381e-09,0.0,5.0
