gamma1,gamma2,gamma3,gamma4,gamma5,gamma6,beta1,beta2,beta3,beta4,beta5,beta6,depth
-2.7716747577077895e-07,5.6876977747463936e-08,-6.169175399367933e-07,-5.056711685046078e-07,1.5083354434237943e-06,-1.3084068386891886e-06,-8.468354353815898e-07,-2.961800366377732e-07,1.0253248359610634e-06,-1.2898763923827514e-06,-9.48438927254787e-07,1.1534785346791435e-06,6.0
1.3983174901226063e-06,0.0,0.0,0.0,0.0,0.0,2.7568459790939313e-06,0.0,0.0,0.0,0.0,0.0,1.0
-9.394427931404301e-08,-3.189735995314019e-07,0.0,0.0,0.0,0.0,-5.4618767043048265e-09,-5.7895893065631163e-08,0.0,0.0,0.0,0.0,2.0
-1.234658090735069e-06,-1.139936578843018e-06,-3.634351528437447e-07,0.0,0.0,0.0,-4.534425544175206e-07,-7.33215407992445e-07,4.6475280568837657e-07,0.0,0.0,0.0,3.0
-5.126279301133934e-07,-3.481598025353464e-06,-8.116608893462063e-07,2.4136231709505607e-06,0.0,0.0,1.9864332291894e-06,-2.029152223365516e-06,1.730119264132703e-06,5.339874272014516e-07,0.0,0.0,4.0
8.633856765312428e-08,1.7445721558030285e-08,6.916766746284216e-07,-4.542074893175012e-07,5.383102533249996e-07,0.0,2.9663504895167955e-07,1.154937342642772e-07,1.598215622793835e-07,-1.4235127332062239e-08,7.614698379304595e-07,0.0,5.0
3.318639208603513e-08,5.487481502622274e-07,5.788964247385721e-07,3.651077976850018e-07,3.3915125447678533e-07,7.272617347886005e-08,2.8334958076550774e-07,3.1255411087792917e-07,6.490575245525074e-07,3.3853055857369437e-07,2.0852555114169854e-07,3.5033509574085366e-07,6.0
4.99328299298416e-07,0.0,0.0,0.0,0.0,0.0,6.800674985191154e-06,0.0,0.0,0.0,0.0,0.0,1.0
-4.48544799826596e-06,4.798206428090346e-07,0.0,0.0,0.0,0.0,-9.624477793978457e-07,2.1098802615586714e-06,0.0,0.0,0.0,0.0,2.0
5.023142546550652e-06,3.5338241547741675e-06,2.266298799804341e-06,0.0,0.0,0.0,3.831341345607946e-06,4.4883735721446253e-07,3.306713238514982e-06,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-1.3449678111372193e-08,-1.6493919134061482e-08,-2.9390905826690364e-08,-6.776881528038013e-09,-3.978639909735659e-09,0.0,-1.786265399325177e-08,-2.00965743652506e-08,1.558684741222952e-08,-1.8139612358313993e-08,-2.4664395558514515e-09,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
-5.431206884686831e-07,0.0,0.0,0.0,0.0,0.0,8.163011624275769e-08,0.0,0.0,0.0,0.0,0.0,1.0
1.2441208593811393e-07,-1.917210744102192e-07,0.0,0.0,0.0,0.0,-1.745447346846292e-07,4.166472193463199e-07,0.0,0.0,0.0,0.0,2.0
-1.1427510019661194e-07,2.3263145397167428e-07,-4.843087579761172e-07,0.0,0.0,0.0,8.2985489428492e-08,1.1563551805609541e-07,-8.2985489428492e-08,0.0,0.0,0.0,3.0
-4.399787933747124e-07,4.06980383871609e-07,-3.519830346997699e-07,1.943239670738313e-07,0.0,0.0,4.839766727121836e-07,1.1366118828846738e-06,6.966330895099613e-08,-6.563017001172793e-07,0.0,0.0,4.0
1.5713504952437158e-07,-9.764362040664214e-08,4.138535270037122e-08,1.3450244086943546e-07,5.043841179519612e-08,0.0,8.9883837683238e-08,9.764359836223067e-08,-7.371770197739738e-08,-1.0023020378747924e-07,1.8106089942912374e-08,0.0,5.0
1.411087270036782e-07,1.1972490108877208e-07,-4.587229743794542e-08,3.20814210285291e-07,-5.22883720204742e-07,-8.511838554922286e-08,6.156184955928363e-08,-2.1666343892270315e-07,7.886781658235892e-08,-2.9105658359660224e-08,-1.273073564706316e-07,2.1739268976155486e-07,6.0
-4.985652588789368e-07,0.0,0.0,0.0,0.0,0.0,1.4980591839158812e-06,0.0,0.0,0.0,0.0,0.0,1.0
-2.495816313991284e-07,1.772391295443086e-07,0.0,0.0,0.0,0.0,-3.852238223769156e-07,-2.7128438195557435e-08,0.0,0.0,0.0,0.0,2.0
9.517048832462138e-07,3.797610384609769e-07,4.6983256615729544e-08,0.0,0.0,0.0,7.06031370705324e-07,5.241723718497835e-07,2.0774194410460665e-07,0.0,0.0,0.0,3.0
1.2433112903848154e-06,-2.2633093878364357e-07,-7.815961752661825e-07,4.798215902213243e-07,0.0,0.0,1.0894062520119378e-06,1.3579856327018613e-07,7.152057665563137e-07,8.479865839760512e-07,0.0,0.0,4.0
-1.168303679756861e-07,-7.677424181259372e-07,-1.919356045314843e-07,-3.3380105135910316e-08,-3.96388748488935e-07,0.0,-5.841518398784305e-07,-6.676021027182063e-08,-4.840115244706995e-07,5.924968661624081e-07,-4.1725131419887895e-09,0.0,5.0
7.66003510183954e-08,7.246581017779128e-08,1.1059806576479479e-08,1.2437473598402082e-07,1.762377196574405e-07,9.109029425110832e-08,-5.551182771021686e-08,6.78752151964628e-08,-6.072044425203911e-08,1.9370724704740523e-07,1.3807134704311564e-08,1.3964191737612537e-07,6.0
2.953076160910231e-07,0.0,0.0,0.0,0.0,0.0,-5.66453699956417e-07,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3.343508487397295e-07,1.4335849851925755e-06,6.15026968704027e-07,0.0,0.0,0.0,9.214340276138676e-07,5.099142343659353e-07,7.094192800508423e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-1.1199496873682482e-07,2.371658161485702e-08,-1.5415778049657062e-07,4.348039962723787e-08,-2.7010551283587162e-08,0.0,-9.157235679069794e-08,-1.3373516855044375e-07,6.06090419046346e-08,-6.587939337460283e-09,-9.354873859193602e-08,0.0,5.0
-1.4733955962494044e-07,-5.975437695900362e-07,1.3342415677147385e-06,2.128238083471362e-07,-7.776254535760746e-07,1.5388798449716003e-06,2.2755776430963023e-06,-9.822637308329363e-08,-3.7653443015262557e-07,1.342427098805013e-06,-3.274212436109788e-08,-1.309684974443915e-07,6.0
1.4816463551310484e-08,0.0,0.0,0.0,0.0,0.0,1.2622758519331564e-08,0.0,0.0,0.0,0.0,0.0,1.0
-1.7224489855471764e-06,-5.13662062385555e-06,0.0,0.0,0.0,0.0,5.314246406917474e-07,-1.2315897051995546e-06,0.0,0.0,0.0,0.0,2.0
-1.5203210225763785e-07,1.509461586700833e-07,8.035982547903714e-08,0.0,0.0,0.0,2.71485896888639e-08,-7.710199471637347e-08,1.7375097400872897e-08,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-1.2741572050050016e-08,1.8050560404237524e-07,1.7413481801735022e-07,-5.308988354187507e-08,-3.397752546680004e-08,0.0,1.688258296631627e-07,-1.698876273340002e-08,-3.503932313763755e-08,2.4421346429262532e-08,1.2423032748798766e-07,0.0,5.0
-7.1580201334262355e-09,-5.5359607892788226e-09,-5.977915809563163e-09,-1.4051202211897646e-08,-3.421226061110403e-09,2.3218736700034143e-11,-3.8455348983892535e-09,-1.1885323627215871e-08,-7.41679979056923e-09,-8.08791537707648e-09,-9.012637578524024e-09,-7.218191633445229e-09,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2102649401095492e-07,1.1947222003821122e-07,0.0,0.0,0.0,0.0,4.063116416742813e-09,1.0488176741460407e-06,0.0,0.0,0.0,0.0,2.0
-2.857741334606344e-07,-1.0391786671295796e-07,-1.2859836005728548e-06,0.0,0.0,0.0,7.14435333651586e-07,-2.0653676009200395e-06,-2.7798029345716256e-06,0.0,0.0,0.0,3.0
-2.2647832889720716e-08,2.948617694469549e-08,-7.231713243815467e-08,-2.636073579420245e-08,0.0,0.0,-3.072981559610978e-08,4.577765343585877e-08,7.152567783852443e-09,-6.502339167466153e-08,0.0,0.0,4.0
5.451694284429427e-07,2.3877575741880823e-07,1.8172314281431424e-07,4.1838584043295605e-07,6.08561222447936e-07,0.0,5.958828636469374e-07,6.761791360532623e-07,4.5430785703578556e-07,-1.7749702321398135e-07,9.297463120732356e-08,0.0,5.0
1.7671882025847484e-09,-1.2505104178083447e-09,-2.8915542680529176e-10,-2.9703893715620028e-09,3.3654145086184966e-09,2.528438519288467e-09,3.3604226347388307e-10,8.08252418964499e-10,3.4836878590384157e-09,1.0232181343372234e-09,2.064022065305593e-10,-4.609512128603427e-09,6.0
1.8597874688840475e-06,0.0,0.0,0.0,0.0,0.0,1.117289134523086e-06,0.0,0.0,0.0,0.0,0.0,1.0
-1.4113817791355225e-07,-3.182527541187943e-08,0.0,0.0,0.0,0.0,-2.013294596708025e-07,-4.220308261140533e-08,0.0,0.0,0.0,0.0,2.0
1.2735436984512668e-07,-2.172548386348541e-07,-2.284923232812395e-07,0.0,0.0,0.0,5.61714410160272e-09,2.022691224109356e-07,1.8916088228455935e-07,0.0,0.0,0.0,3.0
9.496396138283607e-07,2.2413298414182786e-06,-6.023684327949412e-09,2.6599153099276447e-06,0.0,0.0,-9.476487364254115e-07,1.331046238444662e-06,6.238529815343461e-07,-8.333421132945942e-07,0.0,0.0,4.0
-6.704493106352476e-08,-1.536092724366833e-07,-5.0071530794277984e-08,1.1414611681068456e-07,1.273005020193508e-09,0.0,-1.4851725235590928e-08,-9.84457215616313e-08,-2.546010040387016e-09,-3.606847557214939e-08,-6.365025100967541e-08,0.0,5.0
1.115877196282377e-07,2.2926759309036053e-08,1.2321687324838732e-08,4.546313704348281e-08,9.09474416217118e-08,-3.283740977298442e-08,1.013948737575537e-08,1.1270416586238774e-07,-9.949642553551011e-09,2.1149091014253012e-08,1.5795250090413386e-08,2.327974246795236e-07,6.0
-1.1433889294268331e-08,0.0,0.0,0.0,0.0,0.0,-9.910069157655972e-09,0.0,0.0,0.0,0.0,0.0,1.0
-1.3881987364103425e-07,-1.8471270402818933e-09,0.0,0.0,0.0,0.0,-3.455918386330688e-07,-2.2926518221375404e-07,0.0,0.0,0.0,0.0,2.0
-1.7920027638727134e-08,9.263743101375891e-09,-2.551325968903524e-08,0.0,0.0,0.0,-1.0782389511437513e-08,-3.796616025154054e-09,-2.3083425432936647e-08,0.0,0.0,0.0,3.0
-1.6259457456639433e-07,-4.6064373564222443e-07,-8.416979383730958e-07,-2.633326905062361e-07,0.0,0.0,-3.831026576874254e-07,-2.0105289456028533e-07,-2.3701101336560308e-07,-4.603748960403848e-07,0.0,0.0,4.0
-9.313348241395744e-07,7.320049223863392e-07,1.3803108916650282e-06,4.159851842961195e-09,1.5180654447517002e-06,0.0,-3.019607758335194e-07,-4.079577476877136e-07,1.8705312363640615e-06,4.807689187381712e-07,9.092627627288701e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2.735389827065061e-07,0.0,0.0,0.0,0.0,0.0,-7.702281881472672e-07,0.0,0.0,0.0,0.0,0.0,1.0
-1.5350970253731284e-07,2.1507255558350276e-06,0.0,0.0,0.0,0.0,6.174936086454376e-07,7.15945234541749e-07,0.0,0.0,0.0,0.0,2.0
5.575427595538689e-07,4.698311149100151e-07,1.463539647393409e-07,0.0,0.0,0.0,5.248908805678462e-07,5.769840698403067e-07,-7.046163784586519e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
-4.736549258899709e-08,-8.897558095700603e-08,1.8434338416617814e-08,-3.21938366849516e-08,3.748016560445419e-08,0.0,-1.261160678332101e-07,-1.0703367278618437e-07,3.692260055442202e-09,-4.220622310905931e-08,-2.845647513886421e-07,0.0,5.0
9.871313511009712e-08,5.43914297342454e-08,1.854142404084777e-08,7.84443653371221e-08,2.1499742108633356e-07,1.8081929621190068e-08,9.922255228820993e-08,8.785706512710333e-08,1.2916723689749236e-07,1.0517010815960375e-07,4.211719680581159e-08,1.2302327080392403e-07,6.0
3.389418157893967e-07,0.0,0.0,0.0,0.0,0.0,-3.413365654597354e-08,0.0,0.0,0.0,0.0,0.0,1.0
6.8293951089751186e-06,-9.18469812153455e-07,0.0,0.0,0.0,0.0,5.073244474205861e-06,4.040176231484545e-06,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-9.17749230848719e-11,-5.360820904005216e-10,-2.6075732114590586e-10,-2.330791697393572e-11,0.0,0.0,-7.42939853544201e-11,-1.6024192919580806e-11,3.496187546090358e-11,1.748093773045179e-11,0.0,0.0,4.0
3.5077954462279205e-07,-3.110686527787024e-07,-3.1437789376570986e-07,-4.930769070641134e-07,-7.942178368817933e-08,0.0,-5.890448956873301e-07,-3.937996774538892e-07,-4.4674753324600875e-07,-2.746670019216202e-07,-3.2761485771373976e-07,0.0,5.0
3.559571389055249e-08,-1.259540645358011e-07,7.66676914565746e-08,-9.218377187040517e-08,-7.575498084399632e-08,-1.5698622536346226e-07,-4.381010940375691e-08,-2.0079633476721916e-07,1.286921963735359e-07,-6.023890043016576e-08,-7.758040206915285e-08,-1.6428791026408842e-07,6.0
-5.557028171163107e-09,0.0,0.0,0.0,0.0,0.0,-4.6019139542444477e-08,0.0,0.0,0.0,0.0,0.0,1.0
4.021649354074784e-09,-3.582923969993899e-08,0.0,0.0,0.0,0.0,3.363561277953456e-08,-7.019606145294168e-08,0.0,0.0,0.0,0.0,2.0
6.523313796932363e-07,-1.1943629373687797e-07,5.6519255358060127e-08,0.0,0.0,0.0,1.4196281627625427e-07,-6.731091845461311e-07,-5.2835386999578665e-09,0.0,0.0,0.0,3.0
-9.652122276325361e-07,4.4127287533151735e-07,-1.325818747802662e-06,-6.949260434840804e-07,0.0,0.0,-1.3135938351139077e-06,9.637057531528312e-07,1.4165545598009774e-06,-1.8227323159338464e-06,0.0,0.0,4.0
6.070614546096773e-08,-7.525091838757321e-08,-2.1581436006694452e-07,4.377625072931832e-07,3.7943259719052884e-07,0.0,4.532653152829256e-07,4.0322865112440264e-07,3.2559522985941155e-07,2.4715531318963484e-07,-1.2567470133523773e-08,0.0,5.0
8.099878354046553e-08,-7.548500266380382e-07,-9.246481485128474e-07,3.151895031879505e-07,-5.197950223413567e-07,6.457882773377736e-07,-6.054673324799345e-07,8.873133780587836e-08,-5.038977714860803e-07,3.911845874700661e-07,3.449082472388758e-07,5.399433629323766e-08,6.0
-1.747565899913858e-14,0.0,0.0,0.0,0.0,0.0,3.677169914402076e-14,0.0,0.0,0.0,0.0,0.0,1.0
1.4406460667625542e-07,-1.6138440498193638e-07,0.0,0.0,0.0,0.0,5.090957837358936e-09,6.737400606161741e-08,0.0,0.0,0.0,0.0,2.0
-1.1441772290067049e-08,1.565519880667871e-06,1.723093939350165e-06,0.0,0.0,0.0,3.09895952119356e-07,9.00799852912261e-07,1.189873659872223e-06,0.0,0.0,0.0,3.0
-4.193344652026476e-09,-1.453692814281594e-09,-3.5783207717090156e-09,-1.1573631236399112e-08,0.0,0.0,-1.9960320537106868e-08,-2.146992460730155e-08,-1.4089638026836326e-08,-9.113535708452936e-09,0.0,0.0,4.0
-1.4557878485841536e-06,1.0624434930728212e-06,3.064541577258732e-06,-6.607119042179764e-07,-6.892605794968514e-07,0.0,2.0865553404782296e-06,8.696873668779909e-08,-2.6266127261248727e-06,-3.48622106927015e-07,2.745343609940126e-06,0.0,5.0
9.482687878332111e-07,1.3901237609711663e-06,4.01698392059988e-06,1.635525137722881e-06,1.8076652201361806e-06,1.0229897179044256e-06,5.324898948567545e-06,-1.7043419441323671e-07,-1.615288342923007e-06,-9.71334328036104e-07,4.970492919108131e-07,1.5364212046769687e-06,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-3.9869855737661086e-07,1.0578442180224832e-06,1.525350112989123e-06,0.0,0.0,0.0,9.199643686149131e-07,4.131380622686394e-07,1.6709799357783347e-07,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7.087340523434493e-08,1.611768225777246e-07,1.659465689848045e-07,7.953301095640746e-08,1.840569916935149e-07,0.0,1.865106043416641e-08,1.8582680760360198e-07,-4.719197084214997e-08,1.7931708717820024e-07,2.028223982485906e-07,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
5.713633808073661e-07,0.0,0.0,0.0,0.0,0.0,4.13544825238889e-07,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
-7.887546591418908e-09,4.6048062643292516e-07,-4.840249547757841e-07,0.0,0.0,0.0,1.3916193075851737e-07,1.911651845271883e-07,9.668107250868046e-08,0.0,0.0,0.0,3.0
-8.345680226931793e-07,9.301956086267728e-07,-2.0864200567329483e-07,1.3561730368764164e-06,0.0,0.0,-1.3300927861672546e-06,-1.095370529784798e-06,-5.38991847989345e-07,1.999485887702409e-07,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
-4.168457899070387e-08,-1.4246628262645624e-08,-6.358217428328881e-08,-3.535274420730581e-08,-4.669728152756066e-08,-2.9548562322524257e-08,-2.8229430075982997e-08,-4.5114322831711147e-08,-6.279069493536406e-08,-5.1182331165800946e-08,-3.297830616353154e-08,-3.2714479714223285e-08,6.0
-1.534762717882825e-06,0.0,0.0,0.0,0.0,0.0,9.279960619756616e-07,0.0,0.0,0.0,0.0,0.0,1.0
-3.9660313118005307e-07,2.226533343371737e-06,0.0,0.0,0.0,0.0,-3.469259304273881e-07,1.5183546842276936e-06,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-5.481564932205753e-07,-3.6489223280056205e-07,-4.6306951516842627e-07,-1.243578909992947e-07,0.0,0.0,-3.125310155377011e-07,-1.309030431571523e-08,2.3235290160394535e-07,-2.3235290160394535e-07,0.0,0.0,4.0
-9.403819317076723e-08,-6.78818745404876e-08,2.491077964788536e-09,-6.539079657569907e-08,-1.2393112874822967e-07,0.0,-3.48750915070395e-08,-1.2891328467780673e-07,-6.22769491197134e-10,-1.0587081350351277e-07,-1.3078159315139813e-07,0.0,5.0
-4.142617558869611e-07,2.39435693769528e-07,4.370651552935828e-07,9.805461744847336e-07,7.753155798251382e-07,1.1401699703310855e-08,2.584385266083794e-07,5.092759200812182e-07,1.1401699703310855e-08,6.042900842754753e-07,1.0717597721112203e-06,5.586832854622319e-07,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.625882934355815e-07,5.680046929003138e-07,0.0,0.0,0.0,0.0,5.138743884221325e-07,1.7344505194714817e-07,0.0,0.0,0.0,0.0,2.0
5.641297129457194e-07,8.919254974396581e-07,1.0832503063995103e-06,0.0,0.0,0.0,9.817684749181124e-07,9.758124274921964e-07,9.770468215270267e-07,0.0,0.0,0.0,3.0
2.0869904246484937e-08,6.546736492479512e-08,-1.6151437200952833e-07,-1.2711394654518844e-07,0.0,0.0,-4.200949599697898e-08,-2.1008303849924575e-08,9.795447769416341e-08,-1.1404567449979472e-07,0.0,0.0,4.0
-4.355410820358489e-11,8.90351910108728e-11,3.1973151895046713e-10,1.921656387775264e-11,-5.307832805552325e-10,0.0,2.4325477284939817e-10,-1.1221413118017977e-10,-1.0052282919472827e-09,1.9129453189077475e-10,-1.9480435487439451e-10,0.0,5.0
-3.756475077124548e-08,-8.290152407389144e-09,-3.419687729110637e-08,-1.9948178753921118e-08,-2.4222788272980216e-08,-1.0362698170921526e-09,-2.0984447693580734e-08,-1.5932636202870056e-08,-7.772018027584927e-09,-1.81347072339862e-08,9.585487627819184e-09,-2.2020720632405397e-09,6.0
4.45945629913928e-07,0.0,0.0,0.0,0.0,0.0,3.2021292224686232e-06,0.0,0.0,0.0,0.0,0.0,1.0
-1.731414795473935e-08,1.2141316880817968e-07,0.0,0.0,0.0,0.0,1.3334451268588618e-07,-1.1422755352196487e-07,0.0,0.0,0.0,0.0,2.0
-5.780359120073348e-06,3.513551622005368e-06,1.0313974116209306e-05,0.0,0.0,0.0,-3.853572746715565e-06,1.0200633741305908e-06,-5.6670187451699485e-06,0.0,0.0,0.0,3.0
1.104938498644342e-07,-1.6978352644044878e-07,-1.4834013618643985e-07,1.703370120342233e-07,0.0,0.0,-3.670378064952512e-08,-1.6749400202338958e-08,4.660143743208179e-08,-4.7780125602228744e-08,0.0,0.0,4.0
2.584039704156948e-09,-3.354707609391532e-09,-6.930937586280021e-09,-1.3658819928606848e-09,-2.0908164563403184e-09,0.0,5.254202818776806e-09,-7.069543539996735e-09,-1.8444387234846185e-09,-4.2461428345625256e-09,3.247438492452833e-09,0.0,5.0
-1.832782281581579e-08,1.4699318431836412e-09,-1.2462627448076168e-08,8.135914479771948e-09,-5.4717483307294365e-09,-1.4977614007187865e-08,-3.790285282618518e-09,-1.205945374810749e-08,-5.319999234345381e-09,-1.1078783056561374e-08,-1.553446749982721e-08,-8.31270556473509e-09,6.0
-3.856612509440401e-08,0.0,0.0,0.0,0.0,0.0,-4.3395891690566683e-07,0.0,0.0,0.0,0.0,0.0,1.0
1.2749463239565256e-07,2.2270826196865867e-06,0.0,0.0,0.0,0.0,3.8122596489213652e-06,1.8507342839896895e-07,0.0,0.0,0.0,0.0,2.0
3.2582738943229227e-07,3.3560221111526105e-07,3.1442343080216205e-07,0.0,0.0,0.0,2.9324465048906304e-07,1.010064907240106e-07,5.571648359292198e-07,0.0,0.0,0.0,3.0
1.841196089097236e-07,3.7051229941092525e-07,-9.319634525060083e-08,6.819244774434207e-08,0.0,0.0,-3.7051229941092525e-07,9.319634525060083e-08,-4.068816048745744e-07,1.8184652731824554e-08,0.0,0.0,4.0
2.146264069793659e-07,-1.3620436953007714e-07,-2.782073150544245e-08,-3.558840121485927e-08,6.182441566680651e-08,0.0,1.0773587951607351e-07,-9.024038482316583e-08,-8.761543560543529e-08,-1.614766615002165e-07,-1.0517466619403346e-07,0.0,5.0
1.2884623191596609e-06,1.3232022375502293e-06,3.8683300134930597e-07,-4.478785337985647e-07,9.257995242289099e-07,1.0899709488909592e-06,1.301342612148838e-06,5.066608198928366e-07,-1.313996754874905e-07,8.659079734481506e-08,-5.061163948398153e-07,-1.0692733247528082e-06,6.0
6.0011442011947055e-06,0.0,0.0,0.0,0.0,0.0,9.132481599128176e-06,0.0,0.0,0.0,0.0,0.0,1.0
-8.714424428707144e-07,-1.1120068611993572e-06,0.0,0.0,0.0,0.0,9.939497718463997e-07,2.0568357971469916e-06,0.0,0.0,0.0,0.0,2.0
5.514627936268912e-08,1.9534951817415763e-07,5.897959669561774e-08,0.0,0.0,0.0,1.1596836619804291e-07,-1.0969345133925002e-07,1.7241647670973873e-07,0.0,0.0,0.0,3.0
5.698671317240434e-07,9.629115462045129e-08,-5.030578151333663e-07,5.486310984943702e-07,0.0,0.0,8.665444557519604e-08,-4.351086917738134e-07,-7.86284080854835e-08,4.729102552817768e-07,0.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1.0564061913796515e-08,-2.2008462320409406e-08,4.4016924640818813e-10,4.401692464081881e-09,-3.147210111818545e-08,2.2008462320409406e-08,-2.6410154784491288e-09,7.923046435347385e-09,-3.455328584304277e-08,-8.803384928163763e-10,5.94228482651054e-09,-2.8611001016532228e-08,6.0
-1.2224785916150754e-06,0.0,0.0,0.0,0.0,0.0,-1.1157542701248703e-06,0.0,0.0,0.0,0.0,0.0,1.0
-4.447073761481583e-07,-4.091307860563056e-07,0.0,0.0,0.0,0.0,-2.1345954055111598e-07,-3.439070375545758e-07,0.0,0.0,0.0,0.0,2.0
7.512531449455871e-07,8.708629706322507e-07,-1.3912074820718265e-07,0.0,0.0,0.0,-3.7759920827725324e-08,8.66348343167365e-07,3.378418866939651e-07,0.0,0.0,0.0,3.0
-2.2586533663809638e-08,7.061939465945649e-09,4.844140294822222e-09,-7.587207690685407e-10,0.0,0.0,-3.7352407092605085e-09,1.575804674219277e-09,-4.844140294822222e-09,-3.560151301013922e-09,0.0,0.0,4.0
3.542129165599268e-07,-1.855245128393994e-07,2.7811164049157966e-07,4.4310963570251086e-07,-5.6796240798489044e-08,0.0,2.097081341032108e-07,3.4163228989712977e-07,-2.859648907713787e-07,-3.6476367149207704e-07,-6.178855555157505e-07,0.0,5.0
-3.99645362509183e-07,1.4334540916017101e-06,1.7837497341133764e-07,3.918523597726234e-07,9.475129038095839e-07,3.796434853772917e-07,2.0798398928345513e-06,-1.8215675251818227e-06,6.308616330298946e-07,2.043172588886052e-06,1.8319099184812311e-06,-2.9694338749167e-07,6.0
2.6977073389910342e-06,0.0,0.0,0.0,0.0,0.0,-2.037836479093947e-06,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.3877051589060375e-07,2.2516320138804231e-07,8.843168974839116e-08,0.0,0.0,0.0,2.9344405521850254e-08,9.725717727568887e-08,-1.1025690108029099e-07,0.0,0.0,0.0,3.0
1.0140822194442422e-07,-8.634847484813451e-08,6.586932769678194e-08,-3.380590405132928e-07,0.0,0.0,2.8784984780821263e-07,3.5138303187227574e-07,6.854190276199075e-08,-2.0390292477030064e-07,0.0,0.0,4.0
6.030629870585137e-07,1.4473735504658208e-06,-3.760334897546398e-07,7.487604070412154e-07,6.290849095715851e-07,0.0,2.125965472364001e-06,1.3001984648206425e-08,1.8559292429207365e-06,1.8167992171911213e-07,1.8226030613625099e-06,0.0,5.0
-2.4812638936958295e-08,-5.2351941493362555e-09,-4.526261608280305e-09,-5.889593418003288e-09,-1.6087315354731203e-08,-1.4887583362174978e-08,-3.108396526168402e-09,-1.145198720167306e-08,-2.290397440334612e-09,-1.7505180436843106e-08,-8.779856854616012e-09,-2.8902634366127247e-09,6.0
